"subjID"	"trial"	"choice"	"outcome"
102	43	2	1
102	44	2	1
102	45	2	-1
102	46	2	1
102	47	2	1
102	48	2	1
102	49	2	1
102	50	2	-1
102	51	2	1
102	52	2	-1
102	53	2	1
102	54	2	1
102	55	2	-1
102	56	2	1
102	57	2	-1
102	58	2	1
102	59	2	-1
102	60	1	1
102	61	2	-1
102	62	1	1
102	63	2	1
102	64	2	1
102	65	1	1
102	66	1	1
102	67	2	1
102	68	2	1
102	69	1	-1
102	70	1	-1
102	71	1	1
102	72	2	1
102	73	2	-1
102	74	1	-1
102	75	2	1
102	76	2	1
102	77	2	1
102	78	2	1
102	79	2	-1
102	80	1	1
102	81	2	1
102	82	2	1
102	83	1	-1
102	84	2	1
102	85	2	1
102	86	2	1
102	87	2	1
102	88	2	1
102	89	2	1
102	90	2	1
102	91	2	1
102	92	2	1
102	93	2	1
102	94	2	1
102	95	2	1
102	96	2	1
102	97	2	-1
102	98	2	1
102	99	2	1
102	100	2	1
103	1	2	1
103	2	1	-1
103	3	2	-1
103	4	1	1
103	5	2	1
103	6	1	1
103	7	1	1
103	8	1	1
103	9	1	1
103	10	1	-1
103	11	2	1
103	12	2	-1
103	13	2	1
103	14	1	1
103	15	1	-1
103	16	1	-1
103	17	2	1
103	18	2	1
103	19	2	1
103	20	2	1
103	21	2	1
103	22	2	1
103	23	2	1
103	24	2	1
103	25	2	1
103	26	2	1
103	27	2	1
103	28	2	1
103	29	2	1
103	30	2	1
103	31	2	1
103	32	2	1
103	33	2	1
103	34	2	1
103	35	2	1
103	36	2	1
103	37	2	1
103	38	2	1
103	39	2	1
103	40	2	1
103	41	2	1
103	42	2	-1
103	43	2	1
103	44	2	1
103	45	2	1
103	46	2	1
103	47	2	1
103	48	2	1
103	49	2	1
103	50	2	1
103	51	2	-1
103	52	2	-1
103	53	2	1
103	54	1	1
103	55	2	1
103	56	2	1
103	57	2	1
103	58	2	1
103	59	2	1
103	60	2	-1
103	61	1	-1
103	62	2	1
103	63	2	1
103	64	2	1
103	65	2	1
103	66	1	1
103	67	2	1
103	68	2	1
103	69	2	1
103	70	2	1
103	71	2	1
103	72	2	1
103	73	2	1
103	74	2	1
103	75	2	1
103	76	2	-1
103	77	2	-1
103	78	2	1
103	79	2	1
103	80	1	-1
103	81	1	-1
103	82	2	1
103	83	2	1
103	84	2	1
103	85	1	1
103	86	2	1
103	87	2	1
103	88	2	1
103	89	2	-1
103	90	2	1
103	91	2	-1
103	92	1	-1
103	93	2	1
103	94	2	1
103	95	2	1
103	96	2	-1
103	97	2	1
103	98	2	1
103	99	2	1
103	100	2	1
104	1	2	-1
104	2	2	1
104	3	1	1
104	4	2	1
104	5	1	1
104	6	1	1
104	7	2	1
104	8	1	1
104	9	1	1
104	10	1	1
104	11	1	1
104	12	1	-1
104	13	2	1
104	14	2	1
104	15	2	1
104	16	1	-1
104	17	2	1
104	18	1	1
104	19	2	1
104	20	2	1
104	21	2	-1
104	22	2	1
104	23	2	1
104	24	1	1
104	25	2	1
104	26	1	1
104	27	2	1
104	28	2	1
104	29	1	-1
104	30	2	1
104	31	2	1
104	32	2	1
104	33	1	1
104	34	2	1
104	35	2	1
104	36	1	1
104	37	2	1
104	38	1	-1
104	39	2	-1
104	40	2	1
104	41	1	-1
104	42	2	1
104	43	2	1
104	44	2	1
104	45	2	1
104	46	2	1
104	47	2	1
104	48	2	1
104	49	2	-1
104	50	2	1
104	51	2	1
104	52	2	1
104	53	2	1
104	54	1	-1
104	55	2	1
104	56	2	1
104	57	2	1
104	58	2	1
104	59	2	-1
104	60	2	1
104	61	2	1
104	62	2	1
104	63	2	1
104	64	2	1
104	65	2	-1
104	66	2	1
104	67	2	1
104	68	2	1
104	69	2	1
104	70	2	-1
104	71	2	1
104	72	2	-1
104	73	2	-1
104	74	1	-1
104	75	2	1
104	76	1	1
104	77	2	1
104	78	2	1
104	79	1	-1
104	80	2	1
104	81	2	1
104	82	2	1
104	83	1	1
104	84	2	1
104	85	2	1
104	86	2	-1
104	87	1	1
104	88	2	-1
104	89	1	1
104	90	1	-1
104	91	1	1
104	92	1	-1
104	93	1	1
104	94	1	-1
104	95	1	1
104	96	1	-1
104	97	2	1
104	98	2	1
104	99	1	1
104	100	2	-1
105	1	2	1
105	2	1	1
105	3	1	-1
105	4	2	1
105	5	2	1
105	6	2	-1
105	7	2	1
105	8	2	1
105	9	2	1
105	10	1	1
105	11	2	1
105	12	2	-1
105	13	1	1
105	14	2	-1
105	15	1	-1
105	16	2	1
105	17	1	1
105	18	2	1
105	19	1	-1
105	20	1	1
105	21	2	1
105	22	1	-1
105	23	1	-1
105	24	2	1
105	25	2	1
105	26	2	-1
105	27	2	1
105	28	2	1
105	29	2	1
105	30	2	-1
105	31	1	-1
105	32	2	-1
105	33	2	1
105	34	2	1
105	35	2	1
105	36	1	-1
105	37	2	1
105	38	2	1
105	39	2	1
105	40	2	1
105	41	2	1
105	42	2	1
105	43	2	1
105	44	2	1
105	45	2	-1
105	46	2	1
105	47	2	1
105	48	2	1
105	49	2	1
105	50	2	1
105	51	2	1
105	52	2	1
105	53	2	-1
105	54	2	1
105	55	2	1
105	56	2	1
105	57	2	1
105	58	2	1
105	59	2	1
105	60	2	1
105	61	2	1
105	62	2	-1
105	63	2	1
105	64	2	1
105	65	2	1
105	66	2	-1
105	67	2	1
105	68	2	1
105	69	2	1
105	70	2	1
105	71	2	1
105	72	2	1
105	73	2	1
105	74	2	-1
105	75	2	-1
105	76	2	1
105	77	2	-1
105	78	2	1
105	79	2	1
105	80	2	1
105	81	2	1
105	82	2	-1
105	83	2	1
105	84	2	1
105	85	2	1
105	86	2	1
105	87	2	1
105	88	2	1
105	89	2	-1
105	90	2	1
105	91	2	1
105	92	2	1
105	93	2	1
105	94	2	1
105	95	1	-1
105	96	2	1
105	97	2	1
105	98	2	-1
105	99	2	-1
105	100	2	-1
106	1	1	-1
106	2	2	1
106	3	1	1
106	4	2	-1
106	5	2	1
106	6	2	-1
106	7	1	-1
106	8	1	-1
106	9	2	1
106	10	1	-1
106	11	2	-1
106	12	1	-1
106	13	1	1
106	14	2	1
106	15	2	1
106	16	1	1
106	17	1	-1
106	18	2	1
106	19	2	1
106	20	2	1
106	21	2	-1
106	22	2	1
106	23	1	1
106	24	1	-1
106	25	1	-1
106	26	2	-1
106	27	1	1
106	28	1	-1
106	29	2	1
106	30	1	1
106	31	2	1
106	32	1	1
106	33	1	-1
106	34	1	-1
106	35	2	1
106	36	2	1
106	37	2	1
106	38	1	1
106	39	1	1
106	40	2	1
106	41	1	-1
106	42	2	1
106	43	2	-1
106	44	1	-1
106	45	2	1
106	46	2	-1
106	47	1	1
106	48	2	1
106	49	2	1
106	50	1	-1
106	51	1	-1
106	52	2	1
106	53	2	1
106	54	2	1
106	55	2	-1
106	56	1	1
106	57	2	1
106	58	2	1
106	59	1	1
106	60	1	-1
106	61	1	-1
106	62	1	1
106	63	1	1
106	64	2	1
106	65	2	1
106	66	1	-1
106	67	2	-1
106	68	2	1
106	69	2	1
106	70	1	-1
106	71	1	1
106	72	1	-1
106	73	1	1
106	74	2	1
106	75	2	-1
106	76	2	1
106	77	2	1
106	78	2	1
106	79	2	1
106	80	1	-1
106	81	2	-1
106	82	2	1
106	83	2	1
106	84	2	-1
106	85	2	1
106	86	1	1
106	87	2	-1
106	88	2	1
106	89	2	1
106	90	1	1
106	91	2	1
106	92	2	1
106	93	1	1
106	94	1	-1
106	95	2	1
106	96	2	1
106	97	2	-1
106	98	1	1
106	99	2	1
106	100	2	1
107	1	1	1
107	2	1	1
107	3	1	-1
107	4	1	1
107	5	1	1
107	6	2	1
107	7	1	1
107	8	1	-1
107	9	2	1
107	10	2	1
107	11	2	1
107	12	2	1
107	13	1	1
107	14	1	1
107	15	2	1
107	16	2	1
107	17	2	1
107	18	2	1
107	19	2	1
107	20	2	-1
107	21	1	-1
107	22	2	1
107	23	2	1
107	24	2	1
107	25	2	1
107	26	1	-1
107	27	2	1
107	28	2	1
107	29	2	1
107	30	2	1
107	31	2	-1
107	32	2	1
107	33	2	1
107	34	2	1
107	35	2	-1
107	36	1	-1
107	37	2	-1
107	38	2	1
107	39	2	1
107	40	1	1
107	41	2	1
107	42	2	-1
107	43	2	1
107	44	1	1
107	45	2	1
107	46	2	-1
107	47	1	1
107	48	1	1
107	49	2	1
107	50	1	-1
107	51	1	-1
107	52	2	1
107	53	2	1
107	54	2	-1
107	55	2	1
107	56	2	1
107	57	2	-1
107	58	2	1
107	59	2	-1
107	60	2	-1
107	61	1	-1
107	62	2	1
107	63	2	1
107	64	2	1
107	65	1	-1
107	66	2	1
107	67	2	1
107	68	2	1
107	69	2	1
107	70	2	-1
107	71	2	-1
107	72	2	1
107	73	2	-1
107	74	2	1
107	75	2	1
107	76	1	1
107	77	2	1
107	78	2	1
107	79	2	1
107	80	2	-1
107	81	2	1
107	82	2	-1
107	83	2	1
107	84	2	1
107	85	2	1
107	86	2	-1
107	87	1	1
107	88	2	1
107	89	2	1
107	90	2	-1
107	91	1	1
107	92	2	-1
107	93	2	1
107	94	1	1
107	95	1	-1
107	96	2	1
107	97	2	-1
107	98	1	-1
107	99	2	-1
107	100	1	-1
108	1	1	-1
108	2	2	-1
108	3	2	1
108	4	2	1
108	5	2	1
108	6	2	1
108	7	2	1
108	8	2	1
108	9	2	1
108	10	2	1
108	11	2	1
108	12	2	1
108	13	2	-1
108	14	1	-1
108	15	2	-1
108	16	1	-1
108	17	1	1
108	18	1	-1
108	19	1	-1
108	20	1	1
108	21	2	1
108	22	2	1
108	23	2	1
108	24	2	1
108	25	2	1
108	26	2	1
108	27	2	1
108	28	2	1
108	29	2	-1
108	30	2	1
108	31	1	1
108	32	2	1
108	33	1	-1
108	34	2	1
108	35	2	1
108	36	2	1
108	37	2	-1
108	38	1	-1
108	39	2	1
108	40	2	1
108	41	2	-1
108	42	1	1
108	43	1	-1
108	44	2	1
108	45	2	1
108	46	2	1
108	47	2	1
108	48	2	-1
108	49	2	1
108	50	2	1
108	51	2	1
108	52	2	1
108	53	2	1
108	54	2	-1
108	55	2	1
108	56	2	1
108	57	2	1
108	58	2	1
108	59	2	1
108	60	2	1
108	61	1	-1
108	62	2	1
108	63	2	1
108	64	2	1
108	65	2	1
108	66	2	1
108	67	2	-1
108	68	2	1
108	69	2	-1
108	70	2	-1
108	71	1	-1
108	72	2	-1
108	73	1	-1
108	74	2	1
108	75	2	1
108	76	2	1
108	77	2	1
108	78	2	-1
108	79	2	1
108	80	2	1
108	81	2	1
108	82	2	1
108	83	1	-1
108	84	2	1
108	85	2	1
108	86	2	-1
108	87	2	1
108	88	1	1
108	89	2	-1
108	90	2	1
108	91	2	1
108	92	2	1
108	93	2	-1
108	94	1	1
108	95	1	1
108	96	1	-1
108	97	2	1
108	98	2	-1
108	99	1	1
108	100	2	-1
109	1	2	1
109	2	1	1
109	3	2	1
109	4	2	-1
109	5	2	-1
109	6	1	-1
109	7	1	-1
109	8	1	-1
109	9	2	-1
109	10	2	1
109	11	2	1
109	12	2	-1
109	13	2	1
109	14	2	-1
109	15	1	1
109	16	1	1
109	17	2	1
109	18	2	1
109	19	1	1
109	20	2	1
109	21	2	1
109	22	2	-1
109	23	1	-1
109	24	1	1
109	25	1	-1
109	26	2	1
109	27	2	1
109	28	2	1
109	29	2	1
109	30	2	1
109	31	2	1
109	32	2	1
109	33	2	1
109	34	1	-1
109	35	2	-1
109	36	2	1
109	37	1	1
109	38	2	-1
109	39	2	1
109	40	2	1
109	41	2	1
109	42	2	1
109	43	1	-1
109	44	2	-1
109	45	2	-1
109	46	2	-1
109	47	1	-1
109	48	2	-1
109	49	1	-1
109	50	1	-1
109	51	1	-1
109	52	1	1
109	53	2	1
109	54	1	1
109	55	1	-1
109	56	1	1
109	57	1	1
109	58	2	1
109	59	1	-1
109	60	1	-1
109	61	2	1
109	62	2	-1
109	63	1	-1
109	64	2	1
109	65	2	1
109	66	2	1
109	67	1	1
109	68	2	1
109	69	2	1
109	70	2	1
109	71	2	1
109	72	2	1
109	73	2	1
109	74	2	1
109	75	2	1
109	76	2	-1
109	77	1	1
109	78	2	1
109	79	1	-1
109	80	2	-1
109	81	2	1
109	82	1	1
109	83	2	1
109	84	1	-1
109	85	2	1
109	86	2	1
109	87	2	1
109	88	2	1
109	89	2	1
109	90	2	-1
109	91	2	1
109	92	2	1
109	93	2	1
109	94	2	1
109	95	2	1
109	96	2	1
109	97	2	1
109	98	2	1
109	99	2	1
109	100	2	1
110	1	1	1
110	2	2	1
110	3	2	1
110	4	2	1
110	5	2	-1
110	6	2	1
110	7	2	1
110	8	2	1
110	9	1	-1
110	10	1	-1
110	11	1	1
110	12	2	1
110	13	1	1
110	14	1	-1
110	15	1	-1
110	16	2	1
110	17	2	1
110	18	1	-1
110	19	2	1
110	20	2	1
110	21	2	-1
110	22	1	-1
110	23	2	-1
110	24	1	-1
110	25	1	1
110	26	1	-1
110	27	1	1
110	28	2	1
110	29	2	-1
110	30	2	1
110	31	2	1
110	32	2	1
110	33	1	1
110	34	2	1
110	35	2	1
110	36	2	1
110	37	1	1
110	38	1	1
110	39	2	1
110	40	1	1
110	41	1	1
110	42	2	1
110	43	2	1
110	44	2	1
110	45	2	1
110	46	2	1
110	47	2	1
110	48	2	1
110	49	1	1
110	50	1	-1
110	51	1	1
110	52	1	-1
110	53	2	1
110	54	2	1
110	55	2	1
110	56	1	-1
110	57	1	1
110	58	1	-1
110	59	1	1
110	60	1	-1
110	61	2	1
110	62	2	1
110	63	1	-1
110	64	2	1
110	65	2	1
110	66	2	1
110	67	1	1
110	68	2	-1
110	69	2	-1
110	70	1	1
110	71	1	-1
110	72	2	1
110	73	2	1
110	74	1	-1
110	75	2	-1
110	76	1	-1
110	77	2	-1
110	78	2	-1
110	79	2	1
110	80	1	1
110	81	2	1
110	82	1	1
110	83	2	-1
110	84	2	1
110	85	1	1
110	86	1	-1
110	87	2	1
110	88	1	1
110	89	2	1
110	90	1	1
110	91	1	-1
110	92	2	1
110	93	2	1
110	94	2	1
110	95	2	-1
110	96	2	1
110	97	1	1
110	98	2	1
110	99	1	-1
110	100	2	1
111	1	2	1
111	2	1	-1
111	3	2	1
111	4	1	-1
111	5	2	1
111	6	2	1
111	7	2	1
111	8	2	-1
111	9	2	-1
111	10	2	1
111	11	2	1
111	12	2	1
111	13	1	1
111	14	2	1
111	15	2	-1
111	16	2	1
111	17	2	-1
111	18	1	-1
111	19	2	1
111	20	2	1
111	21	2	1
111	22	2	1
111	23	2	-1
111	24	1	1
111	25	1	1
111	26	2	1
111	27	1	1
111	28	1	1
111	29	1	-1
111	30	2	-1
111	31	2	-1
111	32	1	-1
111	33	1	1
111	34	1	-1
111	35	2	1
111	36	2	1
111	37	2	1
111	38	2	-1
111	39	1	1
111	40	2	1
111	41	2	1
111	42	1	-1
111	43	2	1
111	44	2	-1
111	45	2	1
111	46	2	1
111	47	1	1
111	48	2	1
111	49	1	1
111	50	2	1
111	51	2	1
111	52	2	1
111	53	2	-1
111	54	2	1
111	55	2	1
111	56	2	1
111	57	2	1
111	58	2	-1
111	59	2	-1
111	60	2	1
111	61	2	1
111	62	2	1
111	63	2	-1
111	64	1	-1
111	65	2	1
111	66	2	-1
111	67	1	-1
111	68	2	1
111	69	2	-1
111	70	1	1
111	71	2	1
111	72	2	1
111	73	2	1
111	74	1	-1
111	75	2	1
111	76	2	1
111	77	2	1
111	78	2	1
111	79	2	1
111	80	2	-1
111	81	2	-1
111	82	2	1
111	83	2	1
111	84	2	1
111	85	2	1
111	86	1	-1
111	87	2	1
111	88	2	1
111	89	2	1
111	90	2	1
111	91	2	1
111	92	2	1
111	93	2	1
111	94	1	1
111	95	2	1
111	96	2	1
111	97	2	-1
111	98	2	-1
111	99	2	1
111	100	2	1
112	1	2	1
112	2	1	1
112	3	2	-1
112	4	1	-1
112	5	2	1
112	6	1	1
112	7	1	-1
112	8	2	1
112	9	1	1
112	10	2	1
112	11	2	1
112	12	2	-1
112	13	2	1
112	14	2	-1
112	15	1	1
112	16	1	-1
112	17	2	-1
112	18	1	1
112	19	1	1
112	20	1	1
112	21	1	1
112	22	1	1
112	23	1	-1
112	24	1	-1
112	25	1	1
112	26	2	1
112	27	1	-1
112	28	1	1
112	29	2	-1
112	30	1	1
112	31	1	1
112	32	1	1
112	33	1	-1
112	34	1	1
112	35	1	-1
112	36	2	1
112	37	2	-1
112	38	1	-1
112	39	2	-1
112	40	1	1
112	41	2	1
112	42	1	-1
112	43	2	1
112	44	2	1
112	45	2	1
112	46	1	-1
112	47	2	1
112	48	2	1
112	49	2	1
112	50	2	1
112	51	2	1
112	52	2	1
112	53	2	1
112	54	2	1
112	55	2	-1
112	56	2	1
112	57	2	-1
112	58	2	1
112	59	2	1
112	60	2	1
112	61	1	1
112	62	2	1
112	63	2	1
112	64	2	1
112	65	2	1
112	66	1	1
112	67	1	1
112	68	2	1
112	69	2	1
112	70	2	1
112	71	1	-1
112	72	1	-1
112	73	2	-1
112	74	2	1
112	75	2	1
112	76	2	1
112	77	2	-1
112	78	2	-1
112	79	1	-1
112	80	2	1
112	81	2	1
112	82	2	-1
112	83	1	-1
112	84	2	-1
112	85	1	-1
112	86	2	1
112	87	1	-1
112	88	2	1
112	89	2	-1
112	90	1	1
112	91	2	-1
112	92	2	1
112	93	2	1
112	94	1	1
112	95	1	-1
112	96	2	1
112	97	2	1
112	98	1	-1
112	99	2	1
112	100	2	1
113	1	1	-1
113	2	1	-1
113	3	2	1
113	4	2	-1
113	5	1	1
113	6	2	1
113	7	1	1
113	8	1	-1
113	9	1	1
113	10	1	1
113	11	2	1
113	12	2	1
113	13	2	1
113	14	1	1
113	15	2	1
113	16	1	-1
113	17	2	1
113	18	2	1
113	19	2	1
113	20	2	-1
113	21	2	1
113	22	1	-1
113	23	2	1
113	24	2	1
113	25	2	-1
113	26	2	-1
113	27	1	1
113	28	1	1
113	29	1	-1
113	30	1	1
113	31	2	1
113	32	2	-1
113	33	1	-1
113	34	1	-1
113	35	1	-1
113	36	2	1
113	37	2	-1
113	38	1	1
113	39	1	-1
113	40	1	-1
113	41	1	1
113	42	2	1
113	43	2	1
113	44	1	-1
113	45	2	1
113	46	2	1
113	47	1	1
113	48	2	1
113	49	2	1
113	50	2	1
113	51	2	1
113	52	2	1
113	53	2	1
113	54	1	-1
113	55	2	1
113	56	2	1
113	57	2	1
113	58	2	-1
113	59	2	1
113	60	2	-1
113	61	2	-1
113	62	2	1
113	63	2	-1
113	64	2	1
113	65	2	1
113	66	2	1
113	67	2	1
113	68	2	-1
113	69	2	-1
113	70	1	-1
113	71	2	1
113	72	2	1
113	73	2	1
113	74	2	1
113	75	2	1
113	76	2	1
113	77	2	1
113	78	2	1
113	79	2	1
113	80	2	1
113	81	2	1
113	82	2	1
113	83	2	-1
113	84	2	1
113	85	1	1
113	86	1	1
113	87	2	1
113	88	2	1
113	89	2	-1
113	90	2	-1
113	91	2	1
113	92	2	1
113	93	2	1
113	94	2	1
113	95	2	1
113	96	2	1
113	97	2	-1
113	98	2	1
113	99	2	1
113	100	2	1
114	1	2	1
114	2	1	1
114	3	1	-1
114	4	1	-1
114	5	2	1
114	6	1	1
114	7	1	-1
114	8	2	-1
114	9	2	-1
114	10	2	1
114	11	1	1
114	12	2	-1
114	13	2	1
114	14	2	-1
114	15	1	1
114	16	1	1
114	17	2	-1
114	18	1	-1
114	19	1	1
114	20	2	1
114	21	1	1
114	22	2	1
114	23	1	-1
114	24	1	-1
114	25	1	-1
114	26	2	-1
114	27	1	-1
114	28	2	1
114	29	2	1
114	30	2	1
114	31	1	-1
114	32	2	-1
114	33	2	1
114	34	2	1
114	35	2	-1
114	36	2	1
114	37	1	1
114	38	2	-1
114	39	1	-1
114	40	1	-1
114	41	2	1
114	42	2	1
114	43	2	1
114	44	2	1
114	45	2	1
114	46	2	-1
114	47	2	1
114	48	2	1
114	49	2	-1
114	50	2	1
114	51	1	-1
114	52	2	1
114	53	2	1
114	54	2	1
114	55	2	-1
114	56	2	1
114	57	2	1
114	58	2	1
114	59	2	-1
114	60	1	-1
114	61	2	-1
114	62	1	1
114	63	1	-1
114	64	1	1
114	65	1	-1
114	66	2	1
114	67	2	-1
114	68	1	-1
114	69	1	-1
114	70	2	1
114	71	2	-1
114	72	2	1
114	73	1	-1
114	74	2	-1
114	75	1	1
114	76	2	1
114	77	1	1
114	78	2	1
114	79	2	1
114	80	2	-1
114	81	1	-1
114	82	2	-1
114	83	2	1
114	84	1	1
114	85	2	1
114	86	2	1
114	87	2	-1
114	88	1	1
114	89	1	-1
114	90	1	1
114	91	1	-1
114	92	2	-1
114	93	2	-1
114	94	2	1
114	95	2	-1
114	96	2	1
114	97	2	1
114	98	2	-1
114	99	1	1
114	100	1	1
115	1	2	1
115	2	2	1
115	3	2	1
115	4	2	1
115	5	2	1
115	6	2	1
115	7	2	1
115	8	2	1
115	9	2	1
115	10	2	-1
115	11	2	1
115	12	2	1
115	13	1	1
115	14	1	1
115	15	2	1
115	16	2	1
115	17	1	-1
115	18	2	1
115	19	2	-1
115	20	2	1
115	21	2	1
115	22	2	-1
115	23	1	-1
115	24	1	-1
115	25	2	-1
115	26	2	1
115	27	2	1
115	28	2	1
115	29	2	1
115	30	2	1
115	31	2	1
115	32	2	-1
115	33	2	1
115	34	2	-1
115	35	2	1
115	36	2	-1
115	37	2	1
115	38	1	1
115	39	2	1
115	40	2	-1
115	41	1	-1
115	42	1	1
115	43	2	1
115	44	1	1
115	45	2	1
115	46	1	-1
115	47	2	1
115	48	2	-1
115	49	1	-1
115	50	1	-1
115	51	1	1
115	52	1	-1
115	53	2	1
115	54	2	-1
115	55	2	1
115	56	2	1
115	57	2	-1
115	58	1	1
115	59	2	1
115	60	2	1
115	61	2	-1
115	62	2	1
115	63	2	1
115	64	1	-1
115	65	2	1
115	66	2	1
115	67	1	-1
115	68	2	1
115	69	2	1
115	70	1	-1
115	71	2	1
115	72	2	1
115	73	2	1
115	74	2	1
115	75	2	-1
115	76	2	1
115	77	2	1
115	78	2	1
115	79	2	-1
115	80	2	1
115	81	2	1
115	82	1	-1
115	83	2	1
115	84	2	1
115	85	2	-1
115	86	2	-1
115	87	2	-1
115	88	2	1
115	89	2	1
115	90	1	1
115	91	2	1
115	92	2	-1
115	93	2	1
115	94	2	1
115	95	2	1
115	96	2	1
115	97	2	-1
115	98	1	1
115	99	1	-1
115	100	1	1
116	1	1	-1
116	2	1	-1
116	3	2	1
116	4	2	1
116	5	1	1
116	6	2	1
116	7	1	1
116	8	2	1
116	9	2	1
116	10	1	-1
116	11	1	-1
116	12	2	1
116	13	2	-1
116	14	2	1
116	15	2	1
116	16	2	-1
116	17	2	-1
116	18	2	1
116	19	2	1
116	20	2	1
116	21	1	-1
116	22	2	1
116	23	1	-1
116	24	2	1
116	25	2	1
116	26	2	1
116	27	2	1
116	28	2	1
116	29	2	1
116	30	2	1
116	31	2	1
116	32	2	1
116	33	2	1
116	34	2	-1
116	35	2	1
116	36	2	1
116	37	1	1
116	38	2	-1
116	39	2	1
116	40	2	1
116	41	1	-1
116	42	2	1
116	43	2	1
116	44	2	1
116	45	2	1
116	46	1	-1
116	47	2	1
116	48	2	-1
116	49	2	-1
116	50	2	1
116	51	2	1
116	52	2	1
116	53	2	1
116	54	2	1
116	55	1	1
116	56	2	1
116	57	2	1
116	58	2	1
116	59	2	1
116	60	2	1
116	61	2	-1
116	62	2	1
116	63	1	1
116	64	2	-1
116	65	2	1
116	66	1	-1
116	67	2	1
116	68	2	1
116	69	2	1
116	70	2	-1
116	71	2	1
116	72	2	1
116	73	2	1
116	74	2	1
116	75	2	1
116	76	2	1
116	77	2	-1
116	78	1	1
116	79	2	1
116	80	2	1
116	81	2	1
116	82	1	-1
116	83	2	1
116	84	2	1
116	85	2	-1
116	86	2	1
116	87	1	1
116	88	1	1
116	89	2	1
116	90	1	1
116	91	1	-1
116	92	2	1
116	93	2	1
116	94	1	-1
116	95	2	-1
116	96	1	-1
116	97	2	1
116	98	2	1
116	99	2	1
116	100	2	1
117	1	2	1
117	2	2	1
117	3	1	-1
117	4	2	1
117	5	1	-1
117	6	2	1
117	7	2	1
117	8	2	1
117	9	2	1
117	10	2	-1
117	11	2	1
117	12	2	1
117	13	2	1
117	14	2	1
117	15	2	1
117	16	2	1
117	17	2	-1
117	18	2	1
117	19	2	-1
117	20	2	1
117	21	2	1
117	22	2	1
117	23	2	1
117	24	2	1
117	25	2	1
117	26	2	-1
117	27	2	1
117	28	2	1
117	29	2	1
117	30	2	-1
117	31	1	-1
117	32	2	1
117	33	2	1
117	34	2	1
117	35	2	1
117	36	2	1
117	37	2	1
117	38	2	-1
117	39	2	1
117	40	2	1
117	41	2	1
117	42	2	-1
117	43	1	1
117	44	1	-1
117	45	2	1
117	46	2	1
117	47	2	-1
117	48	2	1
117	49	1	-1
117	50	2	1
117	51	1	1
117	52	2	1
117	53	2	1
117	54	2	-1
117	55	2	1
117	56	1	1
117	57	2	1
117	58	1	1
117	59	2	1
117	60	2	1
117	61	2	-1
117	62	2	1
117	63	2	1
117	64	1	1
117	65	1	1
117	66	2	1
117	67	2	1
117	68	1	-1
117	69	2	1
117	70	1	-1
117	71	2	1
117	72	2	1
117	73	2	1
117	74	2	-1
117	75	2	1
117	76	2	1
117	77	2	1
117	78	2	-1
117	79	2	1
117	80	2	1
117	81	1	1
117	82	2	1
117	83	2	1
117	84	1	1
117	85	2	1
117	86	1	1
117	87	2	1
117	88	2	-1
117	89	1	-1
117	90	2	1
117	91	2	-1
117	92	1	-1
117	93	1	-1
117	94	2	1
117	95	2	1
117	96	2	1
117	97	2	-1
117	98	2	1
117	99	1	-1
117	100	2	1
118	1	1	-1
118	2	2	1
118	3	2	1
118	4	1	-1
118	5	2	1
118	6	2	1
118	7	2	1
118	8	2	1
118	9	2	-1
118	10	2	1
118	11	2	-1
118	12	2	1
118	13	1	1
118	14	2	1
118	15	2	1
118	16	2	1
118	17	2	-1
118	18	2	1
118	19	2	1
118	20	2	1
118	21	2	1
118	22	2	1
118	23	2	1
118	24	2	1
118	25	2	1
118	26	2	1
118	27	2	1
118	28	2	1
118	29	2	1
118	30	2	-1
118	31	1	1
118	32	2	1
118	33	1	1
118	34	1	1
118	35	2	1
118	36	2	1
118	37	2	1
118	38	1	-1
118	39	2	1
118	40	1	-1
118	41	2	1
118	42	2	1
118	43	2	1
118	44	2	1
118	45	2	1
118	46	2	1
118	47	2	1
118	48	2	1
118	49	2	1
118	50	2	1
118	51	2	1
118	52	2	1
118	53	2	1
118	54	1	1
118	55	2	1
118	56	2	1
118	57	2	1
118	58	2	-1
118	59	2	1
118	60	2	1
118	61	2	1
118	62	2	1
118	63	1	1
118	64	2	-1
118	65	1	1
118	66	2	1
118	67	1	-1
118	68	2	1
118	69	2	-1
118	70	2	1
118	71	2	1
118	72	2	-1
118	73	1	1
118	74	1	1
118	75	1	-1
118	76	2	1
118	77	2	1
118	78	2	1
118	79	2	-1
118	80	2	1
118	81	2	-1
118	82	2	1
118	83	2	1
118	84	2	1
118	85	2	1
118	86	2	1
118	87	2	-1
118	88	2	1
118	89	2	1
118	90	2	-1
118	91	2	1
118	92	1	1
118	93	2	1
118	94	1	1
118	95	2	1
118	96	2	1
118	97	2	1
118	98	2	1
118	99	2	1
118	100	1	1
119	1	2	1
119	2	2	1
119	3	2	1
119	4	2	1
119	5	2	1
119	6	2	-1
119	7	2	1
119	8	2	1
119	9	1	-1
119	10	1	1
119	11	2	1
119	12	2	1
119	13	2	1
119	14	2	-1
119	15	2	-1
119	16	1	-1
119	17	2	1
119	18	2	-1
119	19	2	1
119	20	1	1
119	21	2	1
119	22	2	1
119	23	2	1
119	24	2	1
119	25	2	1
119	26	2	-1
119	27	1	1
